date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-15,PA,Conceição do Araguaia,city,1,0,True,47864,1502707,2.08925,
2020-04-15,PA,Curralinho,city,1,0,True,34448,1502806,2.90293,
2020-04-15,PA,Goianésia do Pará,city,1,0,True,40475,1503093,2.47066,
2020-04-15,PA,Itaituba,city,5,0,True,101247,1503606,4.93842,
2020-04-15,PA,Juruti,city,3,0,True,57943,1503903,5.1775,
2020-04-15,PA,Marabá,city,5,0,True,279349,1504208,1.78988,
2020-04-15,PA,Marapanim,city,1,0,True,28336,1504406,3.52908,
2020-04-15,PA,Marituba,city,8,0,True,131521,1504422,6.08268,
2020-04-15,PA,Monte Alegre,city,1,0,True,58032,1504802,1.72319,
2020-04-15,PA,Muaná,city,1,0,True,40349,1504901,2.47838,
2020-04-15,PA,Nova Ipixuna,city,1,0,True,16678,1504976,5.99592,
2020-04-15,PA,Novo Progresso,city,2,0,True,25762,1505031,7.76337,
2020-04-15,PA,Óbidos,city,1,0,True,52137,1505106,1.91802,
2020-04-15,PA,Oeiras do Pará,city,1,0,True,32512,1505205,3.07579,
2020-04-15,PA,Parauapebas,city,15,0,True,208273,1505536,7.20209,
2020-04-15,PA,Quatipuru,city,1,0,True,13608,1506112,7.34862,
2020-04-15,PA,Rondon do Pará,city,1,1,True,52357,1506187,1.90996,1.0
2020-04-15,PA,Salinópolis,city,1,0,True,40675,1506203,2.45851,
2020-04-15,PA,Santa Bárbara do Pará,city,2,0,True,21079,1506351,9.48812,
2020-04-15,PA,Santarém,city,20,1,True,304589,1506807,6.56623,0.05
2020-04-15,PA,Santo Antônio do Tauá,city,2,0,True,31482,1507003,6.35284,
2020-04-15,PA,São Geraldo do Araguaia,city,1,0,True,24847,1507458,4.02463,
2020-04-15,PA,São Miguel do Guamá,city,2,1,True,58986,1507607,3.39064,0.5
2020-04-15,PA,Tucumã,city,1,0,True,39602,1508084,2.52512,
2020-04-15,PA,Tucuruí,city,2,0,True,113659,1508100,1.75965,
2020-04-15,PA,Vigia,city,1,0,True,53686,1508209,1.86268,
2020-04-15,PA,,state,487,21,True,8602865,15,5.6609,0.0431
2020-04-15,PB,Bayeux,city,4,1,True,96880,2501807,4.12882,0.25
2020-04-15,PB,Cabedelo,city,6,2,True,67736,2503209,8.85792,0.3333
2020-04-15,PB,Campina Grande,city,4,0,True,409731,2504009,0.97625,
2020-04-15,PB,Igaracy,city,1,0,True,6117,2502607,16.34788,
2020-04-15,PB,João Pessoa,city,124,16,True,809015,2507507,15.32728,0.129
2020-04-15,PB,Junco do Seridó,city,3,1,True,7150,2507804,41.95804,0.3333
2020-04-15,PB,Patos,city,4,1,True,107605,2510808,3.7173,0.25
2020-04-15,PB,Santa Rita,city,14,1,True,136586,2513703,10.24995,0.0714
2020-04-15,PB,São João do Rio do Peixe,city,1,0,True,18034,2500700,5.54508,
2020-04-15,PB,Sapé,city,1,1,True,52625,2515302,1.90024,1.0
2020-04-15,PB,Serra Branca,city,1,0,True,13699,2515500,7.2998,
2020-04-15,PB,Sousa,city,1,0,True,69444,2516201,1.44001,
2020-04-15,PB,Taperoá,city,1,1,True,15376,2516508,6.50364,1.0
2020-04-15,PB,,state,165,24,True,4018127,25,4.10639,0.1455
2020-04-15,PE,Abreu e Lima,city,15,0,True,99990,2600054,15.0015,
2020-04-15,PE,Aliança,city,3,0,True,38386,2600708,7.81535,
2020-04-15,PE,Araçoiaba,city,2,0,True,20524,2601052,9.74469,
2020-04-15,PE,Arcoverde,city,4,1,True,74338,2601201,5.38083,0.25
2020-04-15,PE,Belo Jardim,city,2,0,True,76439,2601706,2.61647,
2020-04-15,PE,Bezerros,city,1,0,True,60798,2601904,1.64479,
2020-04-15,PE,Bom Conselho,city,2,1,True,48554,2602100,4.11913,0.5
2020-04-15,PE,Bom Jardim,city,2,1,True,39184,2602209,5.10412,0.5
2020-04-15,PE,Cabo de Santo Agostinho,city,18,8,True,207048,2602902,8.69364,0.4444
2020-04-15,PE,Cachoeirinha,city,8,0,True,20380,2603108,39.25417,
2020-04-15,PE,Camaragibe,city,55,6,True,157828,2603454,34.84806,0.1091
2020-04-15,PE,Capoeiras,city,1,0,True,20048,2603801,4.98803,
2020-04-15,PE,Carnaíba,city,1,1,True,19551,2603900,5.11483,1.0
2020-04-15,PE,Carpina,city,2,0,True,83641,2604007,2.39117,
2020-04-15,PE,Caruaru,city,8,1,True,361118,2604106,2.21534,0.125
2020-04-15,PE,Catende,city,2,1,True,42892,2604205,4.66287,0.5
2020-04-15,PE,Chã de Alegria,city,1,0,True,13518,2604403,7.39754,
2020-04-15,PE,Chã Grande,city,2,0,True,21698,2604502,9.21744,
2020-04-15,PE,Fernando de Noronha,city,24,0,True,3061,2605459,784.0575,
2020-04-15,PE,Frei Miguelinho,city,1,0,True,15457,2605806,6.46956,
2020-04-15,PE,Gameleira,city,1,1,True,31052,2605905,3.2204,1.0
2020-04-15,PE,Garanhuns,city,3,1,True,139788,2606002,2.14611,0.3333
2020-04-15,PE,Glória do Goitá,city,2,0,True,30604,2606101,6.53509,
2020-04-15,PE,Goiana,city,5,3,True,79758,2606200,6.26896,0.6
2020-04-15,PE,Gravatá,city,1,0,True,84074,2606408,1.18943,
2020-04-15,PE,Igarassu,city,8,2,True,117019,2606804,6.8365,0.25
2020-04-15,PE,Ilha de Itamaracá,city,3,0,True,26258,2607604,11.42509,
2020-04-15,PE,Importados/Indefinidos,city,12,1,True,,,,0.0833
2020-04-15,PE,Ipojuca,city,7,1,True,96204,2607208,7.2762,0.1429
2020-04-15,PE,Ipubi,city,2,0,True,30854,2607307,6.48214,
2020-04-15,PE,Itapissuma,city,2,0,True,26651,2607752,7.50441,
2020-04-15,PE,Jaboatão dos Guararapes,city,103,10,True,702298,2607901,14.66614,0.0971
2020-04-15,PE,João Alfredo,city,4,0,True,33822,2608107,11.82662,
2020-04-15,PE,Lagoa do Carro,city,2,1,True,18071,2608453,11.06746,0.5
2020-04-15,PE,Lagoa dos Gatos,city,1,1,True,16290,2608701,6.13874,1.0
2020-04-15,PE,Limoeiro,city,5,3,True,56250,2608909,8.88889,0.6
2020-04-15,PE,Macaparana,city,1,1,True,25376,2609006,3.94073,1.0
2020-04-15,PE,Machados,city,2,0,True,16088,2609105,12.43163,
2020-04-15,PE,Moreno,city,6,1,True,62784,2609402,9.55657,0.1667
2020-04-15,PE,Olinda,city,122,11,True,392482,2609600,31.08423,0.0902
2020-04-15,PE,Palmares,city,4,2,True,63250,2610004,6.32411,0.5
2020-04-15,PE,Passira,city,1,0,True,28933,2610509,3.45626,
2020-04-15,PE,Paudalho,city,7,2,True,56506,2610608,12.38806,0.2857
2020-04-15,PE,Paulista,city,83,4,True,331774,2610707,25.01703,0.0482
2020-04-15,PE,Petrolina,city,6,0,True,349145,2611101,1.71848,
2020-04-15,PE,Pombos,city,2,1,True,27091,2611309,7.38253,0.5
2020-04-15,PE,Quipapá,city,1,0,True,26037,2611507,3.84069,
2020-04-15,PE,Recife,city,857,62,True,1645727,2611606,52.07425,0.0723
2020-04-15,PE,Ribeirão,city,1,0,True,47415,2611804,2.10904,
2020-04-15,PE,Salgueiro,city,6,0,True,60930,2612208,9.84737,
2020-04-15,PE,Santa Cruz do Capibaribe,city,1,0,True,107937,2612505,0.92647,
2020-04-15,PE,São Bento do Una,city,1,0,True,59504,2613008,1.68056,
2020-04-15,PE,São Caitano,city,1,0,True,37245,2613107,2.68492,
2020-04-15,PE,São José da Coroa Grande,city,1,1,True,21298,2613404,4.69528,1.0
2020-04-15,PE,São Lourenço da Mata,city,46,11,True,113230,2613701,40.62528,0.2391
2020-04-15,PE,Serra Talhada,city,4,0,True,86350,2613909,4.63231,
2020-04-15,PE,Sertânia,city,1,1,True,35907,2614105,2.78497,1.0
2020-04-15,PE,Timbaúba,city,1,1,True,53022,2615300,1.88601,1.0
2020-04-15,PE,Toritama,city,1,0,True,45219,2615409,2.21146,
2020-04-15,PE,Tracunhaém,city,2,0,True,13769,2615508,14.52538,
2020-04-15,PE,Triunfo,city,1,0,True,15254,2615706,6.55566,
2020-04-15,PE,Vitória de Santo Antão,city,10,1,True,138757,2616407,7.20684,0.1
2020-04-15,PE,,state,1484,143,True,9557071,26,15.52777,0.0964
2020-04-15,PI,Altos,city,1,0,True,40524,2200400,2.46767,
2020-04-15,PI,Bonfim do Piauí,city,1,0,True,5670,2201929,17.63668,
2020-04-15,PI,Campo Maior,city,1,0,True,46833,2202208,2.13525,
2020-04-15,PI,Caracol,city,1,0,True,10916,2202505,9.16086,
2020-04-15,PI,Parnaíba,city,1,1,True,153078,2207702,0.65326,1.0
2020-04-15,PI,Picos,city,1,0,True,78222,2208007,1.27841,
2020-04-15,PI,Pimenteiras,city,1,0,True,12127,2208106,8.24606,
2020-04-15,PI,Piracuruca,city,4,1,True,28791,2208304,13.89323,0.25
2020-04-15,PI,São José do Divino,city,3,1,True,5346,2210052,56.11672,0.3333
2020-04-15,PI,São Raimundo Nonato,city,0,0,True,34710,2210607,,
2020-04-15,PI,Teresina,city,77,5,True,864845,2211001,8.90333,0.0649
2020-04-15,PI,,state,91,8,True,3273227,22,2.78013,0.0879
2020-04-15,PR,Almirante Tamandaré,city,6,0,True,118623,4100400,5.05804,
2020-04-15,PR,Apucarana,city,8,0,True,134996,4101408,5.9261,
2020-04-15,PR,Arapongas,city,9,1,True,123027,4101507,7.31547,0.1111
2020-04-15,PR,Araruna,city,8,0,True,13970,4101705,57.26557,
2020-04-15,PR,Araucária,city,5,0,True,143843,4101804,3.47601,
2020-04-15,PR,Assaí,city,1,0,True,15119,4101903,6.61419,
2020-04-15,PR,Assis Chateaubriand,city,7,0,True,33362,4102000,20.98196,
2020-04-15,PR,Balsa Nova,city,5,0,True,12941,4102307,38.63689,
2020-04-15,PR,Bandeirantes,city,3,0,True,31367,4102406,9.56419,
2020-04-15,PR,Cambé,city,4,0,True,106533,4103701,3.75471,
2020-04-15,PR,Campina da Lagoa,city,1,1,True,14202,4103909,7.04126,1.0
2020-04-15,PR,Campina Grande do Sul,city,3,0,True,43288,4104006,6.93033,
2020-04-15,PR,Campo Largo,city,12,2,True,132002,4104204,9.09077,0.1667
2020-04-15,PR,Campo Magro,city,1,0,True,29318,4104253,3.41087,
2020-04-15,PR,Campo Mourão,city,21,4,True,94859,4104303,22.13812,0.1905
2020-04-15,PR,Cascavel,city,60,2,True,328454,4104808,18.2674,0.0333
2020-04-15,PR,Castro,city,2,0,True,71484,4104907,2.79783,
2020-04-15,PR,Chopinzinho,city,1,0,True,19254,4105409,5.19373,
2020-04-15,PR,Cianorte,city,14,1,True,82620,4105508,16.94505,0.0714
2020-04-15,PR,Colombo,city,8,0,True,243726,4105805,3.28237,
2020-04-15,PR,Contenda,city,1,0,True,18584,4106209,5.38097,
2020-04-15,PR,Cornélio Procópio,city,1,0,True,47845,4106407,2.09008,
2020-04-15,PR,Curitiba,city,306,8,True,1933105,4106902,15.82946,0.0261
2020-04-15,PR,Faxinal,city,1,0,True,17251,4107603,5.79677,
2020-04-15,PR,Fazenda Rio Grande,city,7,0,True,100209,4107652,6.9854,
2020-04-15,PR,Foz do Iguaçu,city,35,0,True,258532,4108304,13.53798,
2020-04-15,PR,Francisco Beltrão,city,1,0,True,91093,4108403,1.09778,
2020-04-15,PR,Goioerê,city,3,0,True,28884,4108601,10.38637,
2020-04-15,PR,Guaíra,city,3,1,True,33119,4108809,9.05824,0.3333
2020-04-15,PR,Guaraniaçu,city,4,0,True,12472,4109302,32.07184,
2020-04-15,PR,Guarapuava,city,1,0,True,181504,4109401,0.55095,
2020-04-15,PR,Ibaiti,city,1,0,True,31364,4109708,3.18837,
2020-04-15,PR,Ibema,city,11,0,True,6352,4109757,173.1738,
2020-04-15,PR,Importados/Indefinidos,city,12,1,True,,,,0.0833
2020-04-15,PR,Iretama,city,1,1,True,10169,4110805,9.83381,1.0
2020-04-15,PR,Ivaiporã,city,3,1,True,31984,4111506,9.37969,0.3333
2020-04-15,PR,Jataizinho,city,2,0,True,12588,4112702,15.88815,
2020-04-15,PR,Jussara,city,1,1,True,7013,4113007,14.25923,1.0
2020-04-15,PR,Lapa,city,2,0,True,48163,4113205,4.15257,
2020-04-15,PR,Leópolis,city,1,0,True,3954,4113403,25.29084,
2020-04-15,PR,Londrina,city,74,4,True,569733,4113700,12.98854,0.0541
2020-04-15,PR,Mandirituba,city,2,0,True,26869,4114302,7.44352,
2020-04-15,PR,Manoel Ribas,city,1,0,True,13502,4114500,7.40631,
2020-04-15,PR,Marechal Cândido Rondon,city,2,0,True,52944,4114609,3.77758,
2020-04-15,PR,Maringá,city,31,5,True,423666,4115200,7.31708,0.1613
2020-04-15,PR,Mariópolis,city,2,0,True,6610,4115309,30.25719,
2020-04-15,PR,Marumbi,city,2,0,True,4679,4115507,42.74418,
2020-04-15,PR,Matinhos,city,2,0,True,34720,4115705,5.76037,
2020-04-15,PR,Medianeira,city,4,0,True,46198,4115804,8.65838,
2020-04-15,PR,Paiçandu,city,0,0,True,41281,4117503,,
2020-04-15,PR,Palmas,city,1,0,True,50986,4117602,1.96132,
2020-04-15,PR,Palmeira,city,2,0,True,33877,4117701,5.90371,
2020-04-15,PR,Paranaguá,city,8,2,True,154936,4118204,5.16342,0.25
2020-04-15,PR,Paranavaí,city,8,1,True,88374,4118402,9.05244,0.125
2020-04-15,PR,Pato Branco,city,5,1,True,82881,4118501,6.03275,0.2
2020-04-15,PR,Peabiru,city,2,0,True,13996,4118808,14.2898,
2020-04-15,PR,Pinhais,city,13,1,True,132157,4119152,9.83679,0.0769
2020-04-15,PR,Pinhão,city,1,0,True,32391,4119301,3.08728,
2020-04-15,PR,Piraquara,city,3,0,True,113036,4119509,2.65402,
2020-04-15,PR,Ponta Grossa,city,6,0,True,351736,4119905,1.70582,
2020-04-15,PR,Primeiro de Maio,city,2,1,True,11123,4120507,17.98076,0.5
2020-04-15,PR,Quatiguá,city,2,1,True,7449,4120705,26.84924,0.5
2020-04-15,PR,Quatro Barras,city,1,0,True,23559,4120804,4.24466,
2020-04-15,PR,Quitandinha,city,2,0,True,19049,4121208,10.49924,
2020-04-15,PR,Rio Branco do Sul,city,2,0,True,32397,4122206,6.17341,
2020-04-15,PR,Rio Negro,city,2,0,True,34170,4122305,5.85309,
2020-04-15,PR,Rolândia,city,2,0,True,66580,4122404,3.00391,
2020-04-15,PR,Santa Cruz de Monte Castelo,city,1,0,True,7800,4123303,12.82051,
2020-04-15,PR,Santa Fé,city,7,1,True,12037,4123402,58.15403,0.1429
2020-04-15,PR,Santa Mônica,city,3,0,True,3981,4123956,75.35795,
2020-04-15,PR,Santana do Itararé,city,1,0,True,4992,4124004,20.03205,
2020-04-15,PR,São João do Caiuá,city,2,0,True,5855,4124905,34.15884,
2020-04-15,PR,São João do Ivaí,city,5,0,True,10219,4125001,48.92847,
2020-04-15,PR,São José dos Pinhais,city,16,0,True,323340,4125506,4.94835,
2020-04-15,PR,São Manoel do Paraná,city,1,0,True,2160,4125555,46.2963,
2020-04-15,PR,Sarandi,city,2,0,True,96688,4126256,2.06851,
2020-04-15,PR,Sertaneja,city,1,0,True,5284,4126405,18.92506,
2020-04-15,PR,Telêmaco Borba,city,6,0,True,78974,4127106,7.59744,
2020-04-15,PR,Terra Boa,city,2,0,True,17094,4127205,11.70001,
2020-04-15,PR,Terra Rica,city,1,0,True,16789,4127304,5.95628,
2020-04-15,PR,Toledo,city,1,0,True,140635,4127700,0.71106,
2020-04-15,PR,Tupãssi,city,1,0,True,8124,4127957,12.30921,
2020-04-15,PR,Umuarama,city,2,0,True,111557,4128104,1.79281,
2020-04-15,PR,União da Vitória,city,3,0,True,57517,4128203,5.21585,
2020-04-15,PR,Verê,city,2,0,True,7257,4128609,27.5596,
2020-04-15,PR,Vitorino,city,1,0,True,6838,4128708,14.62416,
2020-04-15,PR,,state,816,41,True,11433957,41,7.13664,0.0502
2020-04-15,RJ,Angra dos Reis,city,8,0,True,203785,3300100,3.92571,
2020-04-15,RJ,Araruama,city,10,1,True,132400,3300209,7.55287,0.1
2020-04-15,RJ,Areal,city,1,0,True,12572,3300225,7.95418,
2020-04-15,RJ,Armação dos Búzios,city,1,0,True,33870,3300233,2.95247,
2020-04-15,RJ,Arraial do Cabo,city,3,1,True,30349,3300258,9.885,0.3333
2020-04-15,RJ,Barra do Piraí,city,11,2,True,100374,3300308,10.95901,0.1818
2020-04-15,RJ,Barra Mansa,city,13,1,True,184412,3300407,7.04943,0.0769
2020-04-15,RJ,Belford Roxo,city,54,3,True,510906,3300456,10.56946,0.0556
2020-04-15,RJ,Bom Jardim,city,2,0,True,27446,3300506,7.28704,
2020-04-15,RJ,Bom Jesus do Itabapoana,city,4,1,True,37096,3300605,10.78283,0.25
2020-04-15,RJ,Cabo Frio,city,8,0,True,226525,3300704,3.53162,
2020-04-15,RJ,Cachoeiras de Macacu,city,3,1,True,58937,3300803,5.09018,0.3333
2020-04-15,RJ,Campos dos Goytacazes,city,5,0,True,507548,3301009,0.98513,
2020-04-15,RJ,Cantagalo,city,1,0,True,20172,3301108,4.95737,
2020-04-15,RJ,Carapebus,city,1,0,True,16301,3300936,6.13459,
2020-04-15,RJ,Casimiro de Abreu,city,5,0,True,44184,3301306,11.31631,
2020-04-15,RJ,Duque de Caxias,city,121,20,True,919596,3301702,13.15795,0.1653
2020-04-15,RJ,Guapimirim,city,3,0,True,60517,3301850,4.95728,
2020-04-15,RJ,Iguaba Grande,city,5,2,True,28310,3301876,17.6616,0.4
2020-04-15,RJ,Importados/Indefinidos,city,1,0,True,,,,
2020-04-15,RJ,Itaboraí,city,31,4,True,240592,3301900,12.88488,0.129
2020-04-15,RJ,Itaguaí,city,6,2,True,133019,3302007,4.51063,0.3333
2020-04-15,RJ,Itaperuna,city,3,0,True,103224,3302205,2.9063,
2020-04-15,RJ,Itatiaia,city,1,0,True,31805,3302254,3.14416,
2020-04-15,RJ,Japeri,city,4,1,True,104768,3302270,3.81796,0.25
2020-04-15,RJ,Macaé,city,7,1,True,256672,3302403,2.72722,0.1429
2020-04-15,RJ,Magé,city,28,3,True,245071,3302502,11.42526,0.1071
2020-04-15,RJ,Mangaratiba,city,5,2,True,44468,3302601,11.24404,0.4
2020-04-15,RJ,Maricá,city,35,3,True,161207,3302700,21.71122,0.0857
2020-04-15,RJ,Mendes,city,1,0,True,18614,3302809,5.3723,
2020-04-15,RJ,Mesquita,city,50,1,True,176103,3302858,28.39247,0.02
2020-04-15,RJ,Miguel Pereira,city,2,1,True,25538,3302908,7.83147,0.5
2020-04-15,RJ,Nilópolis,city,24,0,True,162485,3303203,14.77059,
2020-04-15,RJ,Niterói,city,167,11,True,513584,3303302,32.51659,0.0659
2020-04-15,RJ,Nova Friburgo,city,21,0,True,190631,3303401,11.01605,
2020-04-15,RJ,Nova Iguaçu,city,150,11,True,821128,3303500,18.26755,0.0733
2020-04-15,RJ,Paracambi,city,3,0,True,52257,3303609,5.74086,
2020-04-15,RJ,Paraíba do Sul,city,3,0,True,44285,3303708,6.7743,
2020-04-15,RJ,Paraty,city,3,0,True,43165,3303807,6.95008,
2020-04-15,RJ,Paty do Alferes,city,2,0,True,27769,3303856,7.20228,
2020-04-15,RJ,Petrópolis,city,42,1,True,306191,3303906,13.71693,0.0238
2020-04-15,RJ,Piraí,city,2,0,True,29277,3304003,6.8313,
2020-04-15,RJ,Porciúncula,city,1,0,True,18847,3304102,5.30588,
2020-04-15,RJ,Porto Real,city,2,0,True,19683,3304110,10.16105,
2020-04-15,RJ,Quatis,city,2,0,True,14302,3304128,13.98406,
2020-04-15,RJ,Queimados,city,15,1,True,150319,3304144,9.97878,0.0667
2020-04-15,RJ,Quissamã,city,2,0,True,24700,3304151,8.09717,
2020-04-15,RJ,Resende,city,7,1,True,131341,3304201,5.32964,0.1429
2020-04-15,RJ,Rio Bonito,city,5,2,True,60201,3304300,8.30551,0.4
2020-04-15,RJ,Rio das Flores,city,1,0,True,9284,3304508,10.77122,
2020-04-15,RJ,Rio das Ostras,city,8,2,True,150674,3304524,5.30948,0.25
2020-04-15,RJ,Rio de Janeiro,city,2519,167,True,6718903,3304557,37.49124,0.0663
2020-04-15,RJ,São Fidélis,city,3,0,True,38669,3304805,7.75815,
2020-04-15,RJ,São Francisco de Itabapoana,city,1,0,True,42205,3304755,2.36939,
2020-04-15,RJ,São Gonçalo,city,93,5,True,1084839,3304904,8.5727,0.0538
2020-04-15,RJ,São João da Barra,city,1,0,True,36102,3305000,2.76993,
2020-04-15,RJ,São João de Meriti,city,67,5,True,472406,3305109,14.18272,0.0746
2020-04-15,RJ,São Pedro da Aldeia,city,7,0,True,104476,3305208,6.7001,
2020-04-15,RJ,Sapucaia,city,3,1,True,18228,3305406,16.4582,0.3333
2020-04-15,RJ,Saquarema,city,2,0,True,89170,3305505,2.24291,
2020-04-15,RJ,Seropédica,city,4,0,True,82312,3305554,4.85956,
2020-04-15,RJ,Silva Jardim,city,1,0,True,21774,3305604,4.59263,
2020-04-15,RJ,Sumidouro,city,1,0,True,15623,3305703,6.40082,
2020-04-15,RJ,Tanguá,city,5,2,True,34309,3305752,14.57344,0.4
2020-04-15,RJ,Teresópolis,city,14,0,True,182594,3305802,7.66728,
2020-04-15,RJ,Três Rios,city,5,0,True,81804,3306008,6.11217,
2020-04-15,RJ,Valença,city,2,0,True,76523,3306107,2.61359,
2020-04-15,RJ,Volta Redonda,city,122,6,True,273012,3306305,44.68668,0.0492
2020-04-15,RJ,,state,3743,265,True,17264943,33,21.67977,0.0708
2020-04-15,RO,Ariquemes,city,7,0,True,107863,1100023,6.48971,
2020-04-15,RO,Jaru,city,1,0,True,51775,1100114,1.93143,
2020-04-15,RO,Ji-Paraná,city,3,0,True,128969,1100122,2.32614,
2020-04-15,RO,Ouro Preto do Oeste,city,6,0,True,36035,1100155,16.65048,
2020-04-15,RO,Porto Velho,city,52,2,True,529544,1100205,9.81977,0.0385
2020-04-15,RO,Rolim de Moura,city,3,0,True,55058,1100288,5.4488,
2020-04-15,RO,Vilhena,city,1,0,True,99854,1100304,1.00146,
2020-04-15,RO,,state,73,2,True,1777225,11,4.10753,0.0274
2020-04-15,RR,Alto Alegre,city,1,1,True,15510,1400050,6.44745,1.0
2020-04-15,RR,Boa Vista,city,131,2,True,399213,1400100,32.81456,0.0153
2020-04-15,RR,Bonfim,city,3,0,True,12409,1400159,24.176,
2020-04-15,RR,Cantá,city,3,0,True,18335,1400175,16.36215,
2020-04-15,RR,Pacaraima,city,4,0,True,17401,1400456,22.98718,
2020-04-15,RR,,state,142,3,True,605761,14,23.44159,0.0211
2020-04-15,RS,Ajuricaba,city,1,0,True,7024,4300208,14.2369,
2020-04-15,RS,Alegrete,city,1,0,True,73589,4300406,1.3589,
2020-04-15,RS,Alvorada,city,5,1,True,210305,4300604,2.3775,0.2
2020-04-15,RS,Anta Gorda,city,2,0,True,5981,4300703,33.43922,
2020-04-15,RS,Arroio do Sal,city,1,0,True,10065,4301057,9.93542,
2020-04-15,RS,Arroio dos Ratos,city,3,0,True,14151,4301107,21.19992,
2020-04-15,RS,Bagé,city,28,0,True,121143,4301602,23.11318,
2020-04-15,RS,Bento Gonçalves,city,11,0,True,120454,4302105,9.13212,
2020-04-15,RS,Bom Retiro do Sul,city,1,0,True,12328,4302402,8.11162,
2020-04-15,RS,Cachoeira do Sul,city,2,0,True,82201,4303004,2.43306,
2020-04-15,RS,Cachoeirinha,city,8,0,True,130293,4303103,6.14001,
2020-04-15,RS,Campo Bom,city,4,0,True,66712,4303905,5.99592,
2020-04-15,RS,Candelária,city,1,0,True,31365,4304200,3.18827,
2020-04-15,RS,Canguçu,city,1,0,True,56045,4304507,1.78428,
2020-04-15,RS,Canoas,city,15,1,True,346616,4304606,4.32756,0.0667
2020-04-15,RS,Capão da Canoa,city,6,0,True,53049,4304630,11.3103,
2020-04-15,RS,Capão do Leão,city,1,0,True,25354,4304663,3.94415,
2020-04-15,RS,Carlos Barbosa,city,1,0,True,29833,4304804,3.35199,
2020-04-15,RS,Caxias do Sul,city,37,0,True,510906,4305108,7.24204,
2020-04-15,RS,Cerro Grande do Sul,city,1,0,True,12239,4305173,8.1706,
2020-04-15,RS,Chapada,city,1,0,True,9269,4305306,10.78865,
2020-04-15,RS,Charqueadas,city,1,0,True,40789,4305355,2.45164,
2020-04-15,RS,Cidreira,city,2,0,True,16254,4305454,12.30466,
2020-04-15,RS,Cruzeiro do Sul,city,2,0,True,12348,4306205,16.19695,
2020-04-15,RS,Dois Irmãos,city,2,0,True,32671,4306403,6.12164,
2020-04-15,RS,Dom Pedrito,city,1,0,True,38461,4306601,2.60004,
2020-04-15,RS,Eldorado do Sul,city,1,0,True,41285,4306767,2.42219,
2020-04-15,RS,Encantado,city,2,0,True,22706,4306809,8.80824,
2020-04-15,RS,Encruzilhada do Sul,city,2,1,True,25877,4306908,7.72887,0.5
2020-04-15,RS,Erechim,city,4,0,True,105862,4307005,3.7785,
2020-04-15,RS,Espumoso,city,1,0,True,15588,4307500,6.41519,
2020-04-15,RS,Estância Velha,city,3,0,True,50022,4307609,5.99736,
2020-04-15,RS,Esteio,city,3,0,True,83202,4307708,3.60568,
2020-04-15,RS,Estrela,city,2,0,True,34116,4307807,5.86235,
2020-04-15,RS,Farroupilha,city,6,0,True,72331,4307906,8.2952,
2020-04-15,RS,Garibaldi,city,3,0,True,35070,4308607,8.55432,
2020-04-15,RS,Glorinha,city,1,0,True,8098,4309050,12.34873,
2020-04-15,RS,Gravataí,city,13,0,True,281519,4309209,4.61781,
2020-04-15,RS,Guaíba,city,1,0,True,98143,4309308,1.01892,
2020-04-15,RS,Harmonia,city,4,0,True,4866,4309555,82.20304,
